day_index,day_label,Portfolio,Identifier,AssetClass,TV_start,TV_pre_collateral,TV_end_of_day,Stress_PnL,Collateral_sales
6,Day 10,300191,XS2908892438,Bond,-29499.072639525475,-29512.677984612506,-29512.677984612506,-13.60534508703131,0.0
6,Day 10,300191,XS2914666057,Bond,-42295.341932399555,-42312.837793429026,-42312.837793429026,-17.49586102947069,0.0
6,Day 10,300191,XS2920487852,Bond,-84547.82395727128,-84605.43864438243,-84605.43864438243,-57.614687111155945,0.0
6,Day 10,300191,XS2924143154,Bond,-45381.89606037143,-45402.061404162334,-45402.061404162334,-20.165343790904444,0.0
6,Day 10,300191,XS2932960730,Bond,-36376.083654352966,-36393.392891998876,-36393.392891998876,-17.30923764590989,0.0
6,Day 10,300191,XS2942506978,Bond,-38685.7803064971,-38705.388618508536,-38705.388618508536,-19.608312011434464,0.0
6,Day 10,300191,XS2974163672,Bond,-52445.47245835042,-52463.79373611429,-52463.79373611429,-18.321277763869148,0.0
6,Day 10,300191,XS2976487483,Bond,-3558.9906388183085,-3559.0908219982016,-3559.0908219982016,-0.10018317989306524,0.0
6,Day 10,300191,XS2976509716,Bond,-16298.782435889623,-16304.088332794176,-16304.088332794176,-5.305896904552355,0.0
6,Day 10,300191,XS2977963219,Bond,-61726.66646938861,-61746.96222539704,-61746.96222539704,-20.295756008425087,0.0
6,Day 10,300191,XS2985295562,Bond,-5082.769962577692,-5083.163482401923,-5083.163482401923,-0.39351982423067966,0.0
6,Day 10,300191,XS2989343293,Bond,-92979.08880042713,-93066.72339226386,-93066.72339226386,-87.63459183672967,0.0
6,Day 10,300191,XS2993382667,Bond,-126643.37661063793,-126751.52145498818,-126751.52145498818,-108.14484435024497,0.0
6,Day 10,300191,XS2994493786,Bond,-32240.41986647827,-32254.28515958382,-32254.28515958382,-13.865293105547607,0.0
6,Day 10,300191,XS2996733593,Bond,-4261.397317099378,-4261.877325940801,-4261.877325940801,-0.48000884142311406,0.0
6,Day 10,300191,XS2996858960,Bond,-112192.20847571331,-112318.68905052931,-112318.68905052931,-126.48057481599972,0.0
6,Day 10,300191,XS2997427682,Bond,-167425.6379641024,-167588.10400633764,-167588.10400633764,-162.46604223523173,0.0
6,Day 10,300191,XS2998732262,Bond,-119165.18256662143,-119280.39743233527,-119280.39743233527,-115.21486571384594,0.0
6,Day 10,300191,XS2999542348,Bond,-54000.53091839698,-54019.94104657883,-54019.94104657883,-19.410128181851178,0.0
6,Day 10,300191,XS2999676203,Bond,-76914.76840844499,-76974.4990079048,-76974.4990079048,-59.730599459813675,0.0
6,Day 10,300191,XS3002279886,Bond,-110660.53438265824,-110759.7227704596,-110759.7227704596,-99.18838780136139,0.0
6,Day 10,300191,XS3002353103,Bond,-11176.209594909773,-11177.86233517973,-11177.86233517973,-1.652740269957576,0.0
6,Day 10,300191,XS3003206359,Bond,-164430.63812305752,-164614.12010294813,-164614.12010294813,-183.4819798906101,0.0
6,Day 10,300191,XS3005193340,Bond,-2816.516111942841,-2816.909743287717,-2816.909743287717,-0.3936313448762121,0.0
6,Day 10,300191,XS3006178597,Bond,-59727.188260380186,-59775.23722865487,-59775.23722865487,-48.04896827468474,0.0
6,Day 10,300191,XS3010368689,Bond,-3910.1367371396336,-3910.439869730832,-3910.439869730832,-0.3031325911983913,0.0
6,Day 10,300191,XS3015128211,Bond,-24020.517707238585,-24032.087070950136,-24032.087070950136,-11.569363711550977,0.0
6,Day 10,300191,XS3020856848,Bond,-41391.34134209442,-41418.93670599852,-41418.93670599852,-27.59536390410358,0.0
6,Day 10,300191,XS3020942176,Bond,-57671.67304813735,-57716.44137412302,-57716.44137412302,-44.76832598566398,0.0
6,Day 10,300191,XS3033735351,Bond,-9023.21155382605,-9023.856673136439,-9023.856673136439,-0.6451193103894184,0.0
6,Day 10,300191,XS3038488436,Bond,-61846.48825842576,-61924.63286126053,-61924.63286126053,-78.14460283477092,0.0
6,Day 10,300191,XS3041239669,Bond,-4511.551107742042,-4511.873599079928,-4511.873599079928,-0.3224913378853671,0.0
6,Day 10,300191,XS3041246524,Bond,-2462.405829309566,-2462.5258393618374,-2462.5258393618374,-0.12001005227148198,0.0
6,Day 10,300191,XS3041382113,Bond,-7204.393227045935,-7205.423513843356,-7205.423513843356,-1.0302867974205583,0.0
